	avgpool_N	avgpool_H	avgpool_W	avgpool_C	avgpool_ksizeH	avgpool_ksizeW	avgpool_zPadHLeft	avgpool_zPadHRight	avgpool_zPadWLeft	avgpool_zPadWRight	avgpool_strideH	avgpool_strideW	avgpool_N1	avgpool_imgH	avgpool_imgW	avgpool_C1	time_cost
200	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	750.0
201	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	112.0	112.0	3.0	811.0
202	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	287.0
203	1.0	55.0	55.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	55.0	55.0	3.0	289.0
204	1.0	54.0	54.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	55.0	55.0	3.0	306.0
205	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	54.0	54.0	3.0	151.0
206	1.0	26.0	26.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	27.0	27.0	3.0	147.0
207	1.0	26.0	26.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.0	26.0	3.0	168.0
208	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	26.0	26.0	3.0	100.0
209	1.0	13.0	13.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	123.0
210	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	741.0
211	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	112.0	112.0	3.0	672.0
212	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	224.0
213	1.0	55.0	55.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	55.0	55.0	3.0	340.0
214	1.0	54.0	54.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	55.0	55.0	3.0	279.0
215	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	54.0	54.0	3.0	136.0
216	1.0	26.0	26.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	27.0	27.0	3.0	135.0
217	1.0	26.0	26.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.0	26.0	3.0	169.0
218	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	26.0	26.0	3.0	99.0
219	1.0	13.0	13.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	124.0
220	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	753.0
221	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	112.0	112.0	3.0	724.0
222	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	252.0
223	1.0	55.0	55.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	55.0	55.0	3.0	322.0
224	1.0	54.0	54.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	55.0	55.0	3.0	300.0
225	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	54.0	54.0	3.0	160.0
226	1.0	26.0	26.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	27.0	27.0	3.0	149.0
227	1.0	26.0	26.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.0	26.0	3.0	165.0
228	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	26.0	26.0	3.0	97.0
229	1.0	13.0	13.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	120.0
230	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	739.0
231	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	112.0	112.0	3.0	708.0
232	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	260.0
233	1.0	55.0	55.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	55.0	55.0	3.0	328.0
234	1.0	54.0	54.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	55.0	55.0	3.0	289.0
235	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	54.0	54.0	3.0	162.0
236	1.0	26.0	26.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	27.0	27.0	3.0	155.0
237	1.0	26.0	26.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.0	26.0	3.0	170.0
238	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	26.0	26.0	3.0	99.0
239	1.0	13.0	13.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	123.0
240	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	754.0
241	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	112.0	112.0	3.0	658.0
242	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	245.0
243	1.0	55.0	55.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	55.0	55.0	3.0	298.0
244	1.0	54.0	54.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	55.0	55.0	3.0	278.0
245	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	54.0	54.0	3.0	155.0
246	1.0	26.0	26.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	27.0	27.0	3.0	158.0
247	1.0	26.0	26.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.0	26.0	3.0	161.0
248	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	26.0	26.0	3.0	98.0
249	1.0	13.0	13.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	119.0
250	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	655.0
251	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	112.0	112.0	3.0	660.0
252	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	296.0
253	1.0	55.0	55.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	55.0	55.0	3.0	292.0
254	1.0	54.0	54.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	55.0	55.0	3.0	270.0
255	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	54.0	54.0	3.0	164.0
256	1.0	26.0	26.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	27.0	27.0	3.0	153.0
257	1.0	26.0	26.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.0	26.0	3.0	165.0
258	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	26.0	26.0	3.0	99.0
259	1.0	13.0	13.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	123.0
260	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	2326.0
261	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	223.0	223.0	3.0	784.0
262	1.0	56.0	56.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	112.0	112.0	3.0	388.0
263	1.0	56.0	56.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	56.0	56.0	3.0	309.0
264	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	56.0	56.0	3.0	177.0
265	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	113.0
266	1.0	13.0	13.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	100.0
267	1.0	6.0	6.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	85.0
268	1.0	4.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	108.0
269	1.0	4.0	4.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	4.0	3.0	82.0
270	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	2361.0
271	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	223.0	223.0	3.0	578.0
272	1.0	56.0	56.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	112.0	112.0	3.0	267.0
273	1.0	56.0	56.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	56.0	56.0	3.0	298.0
274	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	56.0	56.0	3.0	168.0
275	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	113.0
276	1.0	13.0	13.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	98.0
277	1.0	6.0	6.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	84.0
278	1.0	4.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	103.0
279	1.0	4.0	4.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	4.0	3.0	81.0
280	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	2359.0
281	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	223.0	223.0	3.0	737.0
282	1.0	56.0	56.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	112.0	112.0	3.0	361.0
283	1.0	56.0	56.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	56.0	56.0	3.0	301.0
284	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	56.0	56.0	3.0	170.0
285	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	100.0
286	1.0	13.0	13.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	98.0
287	1.0	6.0	6.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	85.0
288	1.0	4.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	103.0
289	1.0	4.0	4.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	4.0	3.0	83.0
290	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	2419.0
291	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	223.0	223.0	3.0	639.0
292	1.0	56.0	56.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	112.0	112.0	3.0	303.0
293	1.0	56.0	56.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	56.0	56.0	3.0	280.0
294	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	56.0	56.0	3.0	179.0
295	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	111.0
296	1.0	13.0	13.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	97.0
297	1.0	6.0	6.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	86.0
298	1.0	4.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	102.0
299	1.0	4.0	4.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	4.0	3.0	80.0
300	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	2369.0
301	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	223.0	223.0	3.0	648.0
302	1.0	56.0	56.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	112.0	112.0	3.0	301.0
303	1.0	56.0	56.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	56.0	56.0	3.0	298.0
304	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	56.0	56.0	3.0	179.0
305	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	112.0
306	1.0	13.0	13.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	96.0
307	1.0	6.0	6.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	85.0
308	1.0	4.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	104.0
309	1.0	4.0	4.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	4.0	3.0	83.0
310	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	2417.0
311	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	223.0	223.0	3.0	702.0
312	1.0	56.0	56.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	112.0	112.0	3.0	314.0
313	1.0	56.0	56.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	56.0	56.0	3.0	290.0
314	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	56.0	56.0	3.0	177.0
315	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	105.0
316	1.0	13.0	13.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	91.0
317	1.0	6.0	6.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	85.0
318	1.0	4.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	105.0
319	1.0	4.0	4.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	4.0	3.0	83.0
320	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	2346.0
321	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	223.0	223.0	3.0	682.0
322	1.0	56.0	56.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	112.0	112.0	3.0	364.0
323	1.0	56.0	56.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	56.0	56.0	3.0	277.0
324	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	56.0	56.0	3.0	176.0
325	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	112.0
326	1.0	13.0	13.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	97.0
327	1.0	6.0	6.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	84.0
328	1.0	4.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	102.0
329	1.0	4.0	4.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	4.0	3.0	81.0
330	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	2424.0
331	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	223.0	223.0	3.0	669.0
332	1.0	56.0	56.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	112.0	112.0	3.0	352.0
333	1.0	56.0	56.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	56.0	56.0	3.0	294.0
334	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	56.0	56.0	3.0	175.0
335	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	110.0
336	1.0	13.0	13.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	99.0
337	1.0	6.0	6.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	86.0
338	1.0	4.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	103.0
339	1.0	4.0	4.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	4.0	3.0	85.0
340	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	2402.0
341	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	223.0	223.0	3.0	759.0
342	1.0	56.0	56.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	112.0	112.0	3.0	354.0
343	1.0	56.0	56.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	56.0	56.0	3.0	297.0
344	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	56.0	56.0	3.0	182.0
345	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	100.0
346	1.0	13.0	13.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	96.0
347	1.0	6.0	6.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	81.0
348	1.0	4.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	100.0
349	1.0	4.0	4.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	4.0	3.0	80.0
350	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	2413.0
351	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	223.0	223.0	3.0	745.0
352	1.0	56.0	56.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	112.0	112.0	3.0	354.0
353	1.0	56.0	56.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	56.0	56.0	3.0	286.0
354	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	56.0	56.0	3.0	179.0
355	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	113.0
356	1.0	13.0	13.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	98.0
357	1.0	6.0	6.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	85.0
358	1.0	4.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	109.0
359	1.0	4.0	4.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	4.0	3.0	82.0
360	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	2340.0
361	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	3090.0
362	1.0	223.0	223.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	3437.0
363	1.0	223.0	223.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	4256.0
364	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	223.0	223.0	3.0	758.0
365	1.0	110.0	110.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	111.0	111.0	3.0	612.0
366	1.0	54.0	54.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	110.0	110.0	3.0	332.0
367	1.0	27.0	27.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	54.0	54.0	3.0	143.0
368	1.0	27.0	27.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	27.0	27.0	3.0	133.0
369	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	101.0
370	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	2416.0
371	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	3140.0
372	1.0	223.0	223.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	3377.0
373	1.0	223.0	223.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	4120.0
374	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	223.0	223.0	3.0	712.0
375	1.0	110.0	110.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	111.0	111.0	3.0	653.0
376	1.0	54.0	54.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	110.0	110.0	3.0	276.0
377	1.0	27.0	27.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	54.0	54.0	3.0	162.0
378	1.0	27.0	27.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	27.0	27.0	3.0	159.0
379	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	114.0
380	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	2507.0
381	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	3130.0
382	1.0	223.0	223.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	3229.0
383	1.0	223.0	223.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	4126.0
384	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	223.0	223.0	3.0	812.0
385	1.0	110.0	110.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	111.0	111.0	3.0	706.0
386	1.0	54.0	54.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	110.0	110.0	3.0	348.0
387	1.0	27.0	27.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	54.0	54.0	3.0	167.0
388	1.0	27.0	27.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	27.0	27.0	3.0	158.0
389	1.0	13.0	13.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	27.0	27.0	3.0	113.0
390	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	2365.0
391	1.0	223.0	223.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	3122.0
392	1.0	223.0	223.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	3589.0
393	1.0	223.0	223.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	223.0	223.0	3.0	4210.0
394	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	223.0	223.0	3.0	719.0
395	1.0	110.0	110.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	111.0	111.0	3.0	669.0
396	1.0	54.0	54.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	110.0	110.0	3.0	363.0
