	trunc_coeff	time_cost
1100	200704.0	2986.0
1101	2704.0	130.0
1102	200704.0	2982.0
1103	2704.0	132.0
1104	200704.0	2883.0
1105	2704.0	129.0
1106	200704.0	2858.0
1107	2704.0	98.0
1108	200704.0	3180.0
1109	2704.0	131.0
1110	200704.0	2914.0
1111	2704.0	114.0
1112	200704.0	2888.0
1113	2704.0	132.0
1114	200704.0	2981.0
1115	2704.0	103.0
1116	200704.0	3017.0
1117	2704.0	129.0
1118	200704.0	2971.0
1119	2704.0	130.0
1120	1296.0	100.0
1121	1296.0	101.0
1122	1296.0	90.0
1123	1296.0	95.0
1124	1296.0	94.0
1125	1296.0	109.0
1126	1296.0	100.0
1127	1296.0	95.0
1128	1296.0	91.0
1129	1296.0	102.0
1130	10.0	66.0
1131	10.0	68.0
1132	10.0	67.0
1133	10.0	68.0
1134	10.0	68.0
1135	10.0	66.0
1136	10.0	66.0
1137	10.0	67.0
1138	10.0	70.0
1139	10.0	65.0
1140	10.0	66.0
1141	10.0	66.0
1142	10.0	66.0
1143	10.0	67.0
1144	10.0	67.0
1145	10.0	67.0
1146	10.0	68.0
1147	10.0	64.0
1148	10.0	65.0
1149	10.0	67.0
1150	10.0	65.0
1151	10.0	65.0
1152	10.0	69.0
1153	10.0	68.0
1154	10.0	66.0
1155	10.0	66.0
1156	10.0	68.0
1157	10.0	66.0
1158	10.0	67.0
1159	10.0	66.0
1160	10.0	69.0
1161	10.0	64.0
1162	10.0	67.0
1163	10.0	67.0
1164	10.0	67.0
1165	10.0	67.0
1166	10.0	66.0
1167	10.0	66.0
1168	10.0	66.0
1169	10.0	68.0
1170	10.0	67.0
1171	10.0	66.0
1172	10.0	66.0
1173	10.0	66.0
1174	10.0	65.0
1175	10.0	71.0
1176	10.0	74.0
1177	10.0	66.0
1178	10.0	72.0
1179	10.0	66.0
1180	10.0	66.0
1181	10.0	71.0
1182	10.0	72.0
1183	10.0	71.0
1184	10.0	72.0
1185	10.0	73.0
1186	10.0	73.0
1187	10.0	67.0
1188	10.0	68.0
1189	10.0	73.0
1190	10.0	66.0
1191	10.0	69.0
1192	10.0	66.0
1193	10.0	66.0
1194	10.0	67.0
1195	10.0	67.0
1196	10.0	66.0
1197	10.0	67.0
1198	10.0	67.0
1199	10.0	67.0
1200	10.0	66.0
1201	10.0	67.0
1202	10.0	68.0
1203	10.0	66.0
1204	10.0	67.0
1205	10.0	66.0
1206	10.0	66.0
1207	10.0	68.0
1208	10.0	67.0
1209	10.0	67.0
1210	10.0	67.0
1211	10.0	66.0
1212	10.0	67.0
1213	10.0	67.0
1214	10.0	67.0
1215	10.0	69.0
1216	10.0	65.0
1217	10.0	68.0
1218	10.0	67.0
1219	10.0	67.0
1220	10.0	67.0
1221	10.0	67.0
1222	10.0	66.0
1223	10.0	66.0
1224	10.0	66.0
1225	10.0	66.0
1226	10.0	65.0
1227	10.0	67.0
1228	10.0	66.0
1229	10.0	66.0
1230	10.0	67.0
1231	10.0	74.0
1232	10.0	66.0
1233	10.0	72.0
1234	10.0	65.0
1235	10.0	66.0
1236	10.0	66.0
1237	10.0	66.0
1238	10.0	67.0
1239	10.0	67.0
1240	10.0	65.0
1241	10.0	66.0
1242	10.0	66.0
1243	10.0	68.0
1244	10.0	67.0
1245	10.0	68.0
1246	10.0	66.0
1247	10.0	66.0
1248	10.0	69.0
1249	10.0	67.0
1250	10.0	64.0
1251	10.0	67.0
1252	10.0	67.0
1253	10.0	68.0
1254	10.0	67.0
1255	10.0	68.0
1256	10.0	67.0
1257	10.0	67.0
1258	10.0	67.0
1259	10.0	67.0
1260	10.0	67.0
1261	10.0	67.0
1262	10.0	67.0
1263	10.0	65.0
1264	10.0	67.0
1265	10.0	66.0
1266	10.0	66.0
1267	10.0	66.0
1268	10.0	67.0
1269	10.0	65.0
