	trunc_coeff	time_cost
910	1568.0	64.0
911	1568.0	79.0
912	1568.0	78.0
913	1568.0	74.0
914	1568.0	64.0
915	1568.0	62.0
916	1568.0	68.0
917	1568.0	76.0
918	1568.0	64.0
919	1568.0	83.0
920	100352.0	2210.0
921	100352.0	1511.0
922	100352.0	2210.0
923	100352.0	2224.0
924	100352.0	2168.0
925	100352.0	2206.0
926	100352.0	2011.0
927	25088.0	494.0
928	25088.0	479.0
929	25088.0	521.0
930	100352.0	1407.0
931	25088.0	427.0
932	25088.0	478.0
933	25088.0	414.0
934	25088.0	410.0
935	25088.0	424.0
936	25088.0	1102.0
937	25088.0	510.0
938	25088.0	502.0
939	25088.0	503.0
940	50176.0	1222.0
941	6272.0	189.0
942	6272.0	191.0
943	6272.0	177.0
944	6272.0	191.0
945	6272.0	180.0
946	6272.0	186.0
947	6272.0	143.0
948	6272.0	182.0
949	6272.0	137.0
950	6272.0	163.0
951	6272.0	186.0
952	6272.0	168.0
953	6272.0	908.0
954	6272.0	182.0
955	6272.0	171.0
956	6272.0	192.0
957	6272.0	186.0
958	6272.0	187.0
959	6272.0	170.0
960	6272.0	134.0
961	6272.0	176.0
962	6272.0	192.0
963	6272.0	194.0
964	6272.0	188.0
965	25088.0	304.0
966	1568.0	78.0
967	1568.0	58.0
968	1568.0	76.0
969	1568.0	85.0
970	1568.0	81.0
971	1568.0	78.0
972	1568.0	77.0
973	1568.0	85.0
974	1568.0	78.0
975	1568.0	81.0
976	1568.0	72.0
977	1568.0	78.0
978	1568.0	59.0
979	1568.0	72.0
980	1568.0	81.0
981	1568.0	73.0
982	100352.0	2213.0
983	100352.0	1584.0
984	100352.0	2297.0
985	100352.0	2258.0
986	100352.0	2236.0
987	100352.0	2215.0
988	100352.0	1883.0
989	25088.0	441.0
990	25088.0	430.0
991	25088.0	454.0
992	100352.0	1310.0
993	25088.0	472.0
994	25088.0	464.0
995	25088.0	480.0
996	25088.0	511.0
997	25088.0	443.0
998	25088.0	1159.0
999	25088.0	443.0
1000	25088.0	486.0
1001	25088.0	462.0
1002	50176.0	1296.0
1003	6272.0	184.0
1004	6272.0	179.0
1005	6272.0	185.0
1006	6272.0	194.0
1007	6272.0	199.0
1008	6272.0	184.0
1009	6272.0	202.0
1010	6272.0	184.0
1011	6272.0	184.0
1012	6272.0	186.0
1013	6272.0	177.0
1014	6272.0	128.0
1015	6272.0	971.0
1016	6272.0	198.0
1017	6272.0	204.0
1018	6272.0	162.0
1019	6272.0	198.0
1020	6272.0	169.0
1021	6272.0	189.0
1022	6272.0	174.0
1023	6272.0	174.0
1024	6272.0	162.0
1025	6272.0	189.0
1026	6272.0	188.0
1027	25088.0	312.0
1028	1568.0	72.0
1029	1568.0	80.0
1030	1568.0	71.0
1031	1568.0	75.0
1032	1568.0	71.0
1033	1568.0	73.0
1034	1568.0	76.0
1035	1568.0	59.0
1036	1568.0	77.0
1037	1568.0	68.0
1038	1568.0	83.0
1039	1568.0	68.0
1040	1568.0	64.0
1041	1568.0	76.0
1042	1568.0	72.0
1043	1568.0	77.0
1044	100352.0	2268.0
1045	100352.0	1348.0
1046	100352.0	2350.0
1047	100352.0	2535.0
1048	100352.0	2179.0
1049	100352.0	2208.0
1050	100352.0	1878.0
1051	25088.0	495.0
1052	25088.0	452.0
1053	25088.0	479.0
1054	100352.0	1246.0
1055	25088.0	471.0
1056	25088.0	485.0
1057	25088.0	489.0
1058	25088.0	498.0
1059	25088.0	492.0
1060	25088.0	1165.0
1061	25088.0	489.0
1062	25088.0	482.0
1063	25088.0	464.0
1064	50176.0	1285.0
1065	6272.0	226.0
1066	6272.0	194.0
1067	6272.0	186.0
1068	6272.0	148.0
1069	6272.0	193.0
1070	6272.0	150.0
1071	6272.0	179.0
1072	6272.0	171.0
1073	6272.0	161.0
1074	6272.0	190.0
1075	6272.0	184.0
1076	6272.0	189.0
1077	6272.0	921.0
1078	6272.0	191.0
1079	6272.0	185.0
1080	6272.0	162.0
1081	6272.0	191.0
1082	6272.0	186.0
1083	6272.0	173.0
1084	6272.0	201.0
1085	6272.0	189.0
1086	6272.0	189.0
1087	6272.0	150.0
1088	6272.0	142.0
1089	25088.0	337.0
1090	1568.0	75.0
1091	1568.0	72.0
1092	1568.0	81.0
1093	1568.0	79.0
1094	1568.0	82.0
1095	1568.0	68.0
1096	1568.0	74.0
1097	1568.0	78.0
1098	1568.0	73.0
1099	1568.0	80.0
1100	1568.0	73.0
1101	1568.0	84.0
1102	1568.0	69.0
1103	1568.0	65.0
1104	1568.0	82.0
1105	1568.0	79.0
1106	100352.0	2228.0
1107	100352.0	1532.0
1108	100352.0	2216.0
1109	100352.0	2255.0
1110	100352.0	2184.0
1111	100352.0	2224.0
1112	100352.0	2022.0
1113	25088.0	457.0
1114	25088.0	461.0
1115	25088.0	485.0
1116	100352.0	1334.0
1117	25088.0	501.0
1118	25088.0	401.0
1119	25088.0	446.0
1120	25088.0	471.0
1121	25088.0	495.0
1122	25088.0	1223.0
1123	25088.0	423.0
1124	25088.0	441.0
1125	25088.0	408.0
1126	50176.0	1236.0
1127	6272.0	196.0
1128	6272.0	185.0
1129	6272.0	176.0
1130	6272.0	186.0
1131	6272.0	190.0
1132	6272.0	176.0
1133	6272.0	174.0
1134	6272.0	174.0
1135	6272.0	181.0
1136	6272.0	180.0
1137	6272.0	197.0
1138	6272.0	199.0
1139	6272.0	924.0
1140	6272.0	187.0
1141	6272.0	132.0
1142	6272.0	199.0
1143	6272.0	198.0
1144	6272.0	175.0
1145	6272.0	192.0
1146	6272.0	196.0
1147	6272.0	198.0
1148	6272.0	172.0
1149	6272.0	194.0
1150	6272.0	149.0
1151	25088.0	409.0
1152	1568.0	72.0
1153	1568.0	75.0
1154	1568.0	77.0
1155	1568.0	77.0
1156	1568.0	73.0
1157	1568.0	78.0
1158	1568.0	60.0
1159	1568.0	56.0
1160	1568.0	55.0
1161	1568.0	75.0
1162	1568.0	88.0
1163	1568.0	90.0
1164	1568.0	80.0
1165	1568.0	84.0
1166	1568.0	85.0
1167	1568.0	83.0
1168	100352.0	2369.0
1169	100352.0	1486.0
1170	100352.0	2203.0
1171	100352.0	2265.0
1172	100352.0	2218.0
1173	100352.0	2291.0
1174	100352.0	1810.0
1175	25088.0	436.0
1176	25088.0	422.0
1177	25088.0	416.0
1178	100352.0	1322.0
1179	25088.0	490.0
1180	25088.0	476.0
1181	25088.0	487.0
1182	25088.0	477.0
1183	25088.0	501.0
1184	25088.0	1204.0
1185	25088.0	451.0
1186	25088.0	495.0
1187	25088.0	430.0
1188	50176.0	1271.0
1189	6272.0	186.0
1190	6272.0	176.0
1191	6272.0	187.0
1192	6272.0	175.0
1193	6272.0	185.0
1194	6272.0	185.0
1195	6272.0	191.0
1196	6272.0	195.0
1197	6272.0	192.0
1198	6272.0	194.0
1199	6272.0	190.0
1200	6272.0	195.0
1201	6272.0	935.0
1202	6272.0	175.0
1203	6272.0	206.0
1204	6272.0	182.0
1205	6272.0	134.0
1206	6272.0	238.0
1207	6272.0	212.0
1208	6272.0	196.0
1209	6272.0	178.0
1210	6272.0	186.0
1211	6272.0	166.0
1212	6272.0	202.0
