	BN2_C	BN2_H	BN2_W	time_cost
616	480.0	14.0	14.0	431.0
617	512.0	14.0	14.0	401.0
618	544.0	14.0	14.0	429.0
619	576.0	14.0	14.0	438.0
620	608.0	14.0	14.0	524.0
621	640.0	14.0	14.0	534.0
622	672.0	14.0	14.0	583.0
623	704.0	14.0	14.0	518.0
624	736.0	14.0	14.0	507.0
625	768.0	14.0	14.0	578.0
626	800.0	14.0	14.0	602.0
627	832.0	14.0	14.0	660.0
628	864.0	14.0	14.0	630.0
629	896.0	14.0	14.0	710.0
630	928.0	14.0	14.0	760.0
631	960.0	14.0	14.0	731.0
632	992.0	14.0	14.0	673.0
633	1024.0	14.0	14.0	760.0
634	512.0	7.0	7.0	174.0
635	544.0	7.0	7.0	151.0
636	576.0	7.0	7.0	163.0
637	608.0	7.0	7.0	181.0
638	640.0	7.0	7.0	190.0
639	672.0	7.0	7.0	215.0
640	704.0	7.0	7.0	201.0
641	736.0	7.0	7.0	165.0
642	768.0	7.0	7.0	217.0
643	800.0	7.0	7.0	199.0
644	832.0	7.0	7.0	205.0
645	864.0	7.0	7.0	197.0
646	896.0	7.0	7.0	200.0
647	928.0	7.0	7.0	242.0
648	960.0	7.0	7.0	207.0
649	992.0	7.0	7.0	252.0
650	7.0	7.0	1024.0	274.0
651	64.0	56.0	56.0	742.0
652	96.0	56.0	56.0	1127.0
653	128.0	56.0	56.0	1651.0
654	160.0	56.0	56.0	2119.0
655	192.0	56.0	56.0	2434.0
656	224.0	56.0	56.0	2836.0
657	256.0	56.0	56.0	3273.0
658	128.0	28.0	28.0	451.0
659	160.0	28.0	28.0	523.0
660	192.0	28.0	28.0	611.0
661	224.0	28.0	28.0	671.0
662	128.0	28.0	28.0	445.0
663	256.0	28.0	28.0	840.0
664	288.0	28.0	28.0	821.0
665	320.0	28.0	28.0	1000.0
666	352.0	28.0	28.0	1131.0
667	384.0	28.0	28.0	1178.0
668	416.0	28.0	28.0	1227.0
669	448.0	28.0	28.0	1271.0
670	480.0	28.0	28.0	1573.0
671	512.0	28.0	28.0	1677.0
672	256.0	14.0	14.0	253.0
673	288.0	14.0	14.0	289.0
674	320.0	14.0	14.0	272.0
675	352.0	14.0	14.0	328.0
676	384.0	14.0	14.0	327.0
677	416.0	14.0	14.0	340.0
678	448.0	14.0	14.0	300.0
679	480.0	14.0	14.0	461.0
680	512.0	14.0	14.0	428.0
681	544.0	14.0	14.0	475.0
682	576.0	14.0	14.0	506.0
683	608.0	14.0	14.0	506.0
684	640.0	14.0	14.0	565.0
685	672.0	14.0	14.0	543.0
686	704.0	14.0	14.0	585.0
687	736.0	14.0	14.0	629.0
688	768.0	14.0	14.0	582.0
689	800.0	14.0	14.0	604.0
690	832.0	14.0	14.0	686.0
691	864.0	14.0	14.0	788.0
692	896.0	14.0	14.0	642.0
693	928.0	14.0	14.0	835.0
694	960.0	14.0	14.0	789.0
695	992.0	14.0	14.0	710.0
696	1024.0	14.0	14.0	770.0
697	512.0	7.0	7.0	150.0
698	544.0	7.0	7.0	145.0
699	576.0	7.0	7.0	170.0
700	608.0	7.0	7.0	164.0
701	640.0	7.0	7.0	189.0
702	672.0	7.0	7.0	192.0
703	704.0	7.0	7.0	179.0
704	736.0	7.0	7.0	200.0
705	768.0	7.0	7.0	196.0
706	800.0	7.0	7.0	214.0
707	832.0	7.0	7.0	228.0
708	864.0	7.0	7.0	219.0
709	896.0	7.0	7.0	208.0
710	928.0	7.0	7.0	246.0
711	960.0	7.0	7.0	255.0
712	992.0	7.0	7.0	253.0
713	7.0	7.0	1024.0	278.0
714	64.0	56.0	56.0	818.0
715	96.0	56.0	56.0	1197.0
716	128.0	56.0	56.0	1647.0
717	160.0	56.0	56.0	2056.0
718	192.0	56.0	56.0	2394.0
719	224.0	56.0	56.0	2866.0
720	256.0	56.0	56.0	3298.0
721	128.0	28.0	28.0	438.0
722	160.0	28.0	28.0	470.0
723	192.0	28.0	28.0	543.0
724	224.0	28.0	28.0	735.0
725	128.0	28.0	28.0	396.0
726	256.0	28.0	28.0	783.0
727	288.0	28.0	28.0	885.0
728	320.0	28.0	28.0	1017.0
729	352.0	28.0	28.0	1076.0
730	384.0	28.0	28.0	1317.0
731	416.0	28.0	28.0	1227.0
732	448.0	28.0	28.0	1360.0
733	480.0	28.0	28.0	1450.0
734	512.0	28.0	28.0	1716.0
735	256.0	14.0	14.0	223.0
736	288.0	14.0	14.0	278.0
737	320.0	14.0	14.0	296.0
738	352.0	14.0	14.0	344.0
739	384.0	14.0	14.0	370.0
740	416.0	14.0	14.0	391.0
741	448.0	14.0	14.0	415.0
742	480.0	14.0	14.0	375.0
743	512.0	14.0	14.0	468.0
744	544.0	14.0	14.0	473.0
745	576.0	14.0	14.0	478.0
746	608.0	14.0	14.0	530.0
747	640.0	14.0	14.0	555.0
748	672.0	14.0	14.0	546.0
749	704.0	14.0	14.0	512.0
750	736.0	14.0	14.0	619.0
751	768.0	14.0	14.0	655.0
