	trunc_coeff	time_cost
780	1568.0	20.0
781	1568.0	22.0
782	1568.0	21.0
783	1568.0	37.0
784	1568.0	19.0
785	1568.0	38.0
786	1568.0	28.0
787	1568.0	23.0
788	1568.0	25.0
789	1568.0	23.0
790	1568.0	20.0
791	1568.0	29.0
792	1568.0	24.0
793	1568.0	31.0
794	1568.0	27.0
795	1568.0	20.0
796	100352.0	2977.0
797	100352.0	608.0
798	100352.0	574.0
799	100352.0	652.0
800	100352.0	2895.0
801	100352.0	652.0
802	100352.0	392.0
803	25088.0	161.0
804	25088.0	159.0
805	25088.0	219.0
806	100352.0	484.0
807	25088.0	143.0
808	25088.0	149.0
809	25088.0	196.0
810	25088.0	195.0
811	25088.0	154.0
812	25088.0	186.0
813	25088.0	168.0
814	25088.0	200.0
815	25088.0	163.0
816	50176.0	210.0
817	6272.0	63.0
818	6272.0	51.0
819	6272.0	44.0
820	6272.0	54.0
821	6272.0	55.0
822	6272.0	56.0
823	6272.0	53.0
824	6272.0	79.0
825	6272.0	52.0
826	6272.0	56.0
827	6272.0	52.0
828	6272.0	58.0
829	6272.0	49.0
830	6272.0	56.0
831	6272.0	78.0
832	6272.0	61.0
833	6272.0	94.0
834	6272.0	53.0
835	6272.0	53.0
836	6272.0	53.0
837	6272.0	68.0
838	6272.0	66.0
839	6272.0	54.0
840	6272.0	59.0
841	25088.0	98.0
842	1568.0	21.0
843	1568.0	39.0
844	1568.0	28.0
845	1568.0	22.0
846	1568.0	21.0
847	1568.0	27.0
848	1568.0	26.0
849	1568.0	29.0
850	1568.0	35.0
851	1568.0	27.0
852	1568.0	32.0
853	1568.0	36.0
854	1568.0	29.0
855	1568.0	20.0
856	1568.0	21.0
857	1568.0	21.0
858	100352.0	2957.0
859	100352.0	628.0
860	100352.0	629.0
861	100352.0	708.0
862	100352.0	3132.0
863	100352.0	624.0
864	100352.0	394.0
865	25088.0	206.0
866	25088.0	153.0
867	25088.0	192.0
868	100352.0	467.0
869	25088.0	159.0
870	25088.0	153.0
871	25088.0	152.0
872	25088.0	153.0
873	25088.0	205.0
874	25088.0	185.0
875	25088.0	166.0
876	25088.0	159.0
877	25088.0	159.0
878	50176.0	188.0
879	6272.0	55.0
880	6272.0	51.0
881	6272.0	47.0
882	6272.0	57.0
883	6272.0	58.0
884	6272.0	63.0
885	6272.0	57.0
886	6272.0	53.0
887	6272.0	58.0
888	6272.0	52.0
889	6272.0	48.0
890	6272.0	62.0
891	6272.0	47.0
892	6272.0	67.0
893	6272.0	53.0
894	6272.0	63.0
895	6272.0	49.0
896	6272.0	51.0
897	6272.0	55.0
898	6272.0	49.0
899	6272.0	53.0
900	6272.0	52.0
901	6272.0	52.0
902	6272.0	59.0
903	25088.0	100.0
904	1568.0	47.0
905	1568.0	24.0
906	1568.0	21.0
907	1568.0	26.0
908	1568.0	23.0
909	1568.0	19.0
910	1568.0	69.0
911	1568.0	18.0
912	1568.0	36.0
913	1568.0	36.0
914	1568.0	20.0
915	1568.0	31.0
916	1568.0	24.0
917	1568.0	20.0
918	1568.0	19.0
919	1568.0	22.0
920	100352.0	2838.0
921	100352.0	601.0
922	100352.0	606.0
923	100352.0	659.0
924	100352.0	3076.0
925	100352.0	645.0
926	100352.0	417.0
927	25088.0	159.0
928	25088.0	185.0
929	25088.0	217.0
930	100352.0	443.0
931	25088.0	158.0
932	25088.0	163.0
933	25088.0	158.0
934	25088.0	152.0
935	25088.0	173.0
936	25088.0	161.0
937	25088.0	178.0
938	25088.0	159.0
939	25088.0	181.0
940	50176.0	209.0
941	6272.0	51.0
942	6272.0	47.0
943	6272.0	50.0
944	6272.0	56.0
945	6272.0	60.0
946	6272.0	60.0
947	6272.0	54.0
948	6272.0	80.0
949	6272.0	65.0
950	6272.0	54.0
951	6272.0	67.0
952	6272.0	61.0
953	6272.0	68.0
954	6272.0	53.0
955	6272.0	54.0
956	6272.0	58.0
957	6272.0	47.0
958	6272.0	65.0
959	6272.0	68.0
960	6272.0	56.0
961	6272.0	56.0
962	6272.0	57.0
963	6272.0	60.0
964	6272.0	55.0
965	25088.0	121.0
966	1568.0	27.0
967	1568.0	25.0
968	1568.0	45.0
969	1568.0	22.0
970	1568.0	31.0
971	1568.0	33.0
972	1568.0	26.0
973	1568.0	22.0
974	1568.0	20.0
975	1568.0	23.0
976	1568.0	25.0
977	1568.0	26.0
978	1568.0	23.0
979	1568.0	30.0
980	1568.0	31.0
981	1568.0	33.0
982	100352.0	2994.0
983	100352.0	624.0
984	100352.0	637.0
985	100352.0	614.0
986	100352.0	3128.0
987	100352.0	662.0
988	100352.0	373.0
989	25088.0	172.0
990	25088.0	147.0
991	25088.0	177.0
992	100352.0	498.0
993	25088.0	179.0
994	25088.0	194.0
995	25088.0	188.0
996	25088.0	194.0
997	25088.0	172.0
998	25088.0	152.0
999	25088.0	191.0
1000	25088.0	204.0
1001	25088.0	142.0
1002	50176.0	197.0
1003	6272.0	50.0
1004	6272.0	54.0
1005	6272.0	49.0
1006	6272.0	49.0
1007	6272.0	51.0
1008	6272.0	63.0
1009	6272.0	51.0
1010	6272.0	54.0
1011	6272.0	53.0
1012	6272.0	47.0
1013	6272.0	57.0
1014	6272.0	57.0
1015	6272.0	50.0
1016	6272.0	58.0
1017	6272.0	68.0
1018	6272.0	57.0
1019	6272.0	59.0
1020	6272.0	99.0
1021	6272.0	56.0
1022	6272.0	55.0
1023	6272.0	50.0
1024	6272.0	51.0
1025	6272.0	57.0
1026	6272.0	59.0
1027	25088.0	99.0
1028	1568.0	24.0
1029	1568.0	29.0
1030	1568.0	24.0
1031	1568.0	36.0
1032	1568.0	24.0
1033	1568.0	22.0
1034	1568.0	28.0
1035	1568.0	75.0
1036	1568.0	30.0
1037	1568.0	35.0
1038	1568.0	27.0
1039	1568.0	28.0
1040	1568.0	25.0
1041	1568.0	22.0
1042	1568.0	23.0
1043	1568.0	22.0
1044	100352.0	2899.0
1045	100352.0	682.0
1046	100352.0	633.0
1047	100352.0	661.0
1048	100352.0	3128.0
1049	100352.0	636.0
1050	100352.0	370.0
1051	25088.0	194.0
1052	25088.0	201.0
1053	25088.0	200.0
1054	100352.0	500.0
1055	25088.0	170.0
1056	25088.0	205.0
1057	25088.0	146.0
1058	25088.0	208.0
1059	25088.0	181.0
1060	25088.0	198.0
1061	25088.0	187.0
1062	25088.0	176.0
1063	25088.0	191.0
1064	50176.0	185.0
1065	6272.0	62.0
1066	6272.0	61.0
1067	6272.0	65.0
1068	6272.0	50.0
1069	6272.0	49.0
1070	6272.0	59.0
1071	6272.0	53.0
1072	6272.0	65.0
1073	6272.0	59.0
1074	6272.0	55.0
1075	6272.0	51.0
1076	6272.0	49.0
1077	6272.0	55.0
1078	6272.0	74.0
1079	6272.0	47.0
1080	6272.0	58.0
1081	6272.0	53.0
1082	6272.0	51.0
1083	6272.0	47.0
1084	6272.0	61.0
1085	6272.0	46.0
1086	6272.0	59.0
1087	6272.0	51.0
1088	6272.0	53.0
1089	25088.0	115.0
1090	1568.0	32.0
1091	1568.0	20.0
1092	1568.0	30.0
1093	1568.0	23.0
1094	1568.0	32.0
1095	1568.0	20.0
1096	1568.0	21.0
1097	1568.0	23.0
1098	1568.0	23.0
1099	1568.0	23.0
1100	1568.0	21.0
1101	1568.0	27.0
1102	1568.0	30.0
1103	1568.0	29.0
1104	1568.0	22.0
1105	1568.0	24.0
1106	100352.0	3121.0
1107	100352.0	596.0
1108	100352.0	598.0
1109	100352.0	620.0
1110	100352.0	3282.0
1111	100352.0	634.0
1112	100352.0	371.0
1113	25088.0	158.0
1114	25088.0	149.0
1115	25088.0	232.0
1116	100352.0	473.0
1117	25088.0	159.0
1118	25088.0	197.0
1119	25088.0	162.0
1120	25088.0	204.0
1121	25088.0	175.0
1122	25088.0	195.0
1123	25088.0	173.0
1124	25088.0	161.0
1125	25088.0	166.0
1126	50176.0	228.0
1127	6272.0	55.0
1128	6272.0	66.0
1129	6272.0	60.0
1130	6272.0	55.0
1131	6272.0	50.0
1132	6272.0	74.0
1133	6272.0	54.0
1134	6272.0	54.0
1135	6272.0	52.0
1136	6272.0	56.0
1137	6272.0	53.0
1138	6272.0	51.0
1139	6272.0	57.0
1140	6272.0	58.0
1141	6272.0	66.0
1142	6272.0	53.0
1143	6272.0	55.0
1144	6272.0	59.0
1145	6272.0	50.0
1146	6272.0	86.0
1147	6272.0	55.0
1148	6272.0	54.0
1149	6272.0	51.0
1150	6272.0	56.0
1151	25088.0	106.0
1152	1568.0	25.0
1153	1568.0	21.0
1154	1568.0	27.0
1155	1568.0	20.0
1156	1568.0	22.0
1157	1568.0	20.0
1158	1568.0	20.0
1159	1568.0	20.0
1160	1568.0	31.0
1161	1568.0	30.0
1162	1568.0	35.0
1163	1568.0	27.0
1164	1568.0	61.0
1165	1568.0	35.0
1166	1568.0	21.0
1167	1568.0	28.0
1168	100352.0	3045.0
1169	100352.0	612.0
1170	100352.0	615.0
1171	100352.0	594.0
1172	100352.0	3129.0
1173	100352.0	669.0
1174	100352.0	364.0
1175	25088.0	159.0
1176	25088.0	231.0
1177	25088.0	157.0
1178	100352.0	430.0
1179	25088.0	154.0
1180	25088.0	175.0
1181	25088.0	188.0
1182	25088.0	166.0
1183	25088.0	192.0
1184	25088.0	179.0
1185	25088.0	206.0
1186	25088.0	134.0
1187	25088.0	167.0
1188	50176.0	210.0
1189	6272.0	55.0
1190	6272.0	55.0
1191	6272.0	61.0
1192	6272.0	51.0
1193	6272.0	52.0
1194	6272.0	53.0
1195	6272.0	58.0
1196	6272.0	52.0
1197	6272.0	55.0
1198	6272.0	53.0
1199	6272.0	48.0
1200	6272.0	53.0
1201	6272.0	47.0
1202	6272.0	56.0
1203	6272.0	60.0
1204	6272.0	60.0
1205	6272.0	51.0
1206	6272.0	64.0
1207	6272.0	58.0
1208	6272.0	57.0
1209	6272.0	57.0
1210	6272.0	63.0
1211	6272.0	60.0
1212	6272.0	60.0
1213	25088.0	109.0
1214	1568.0	34.0
1215	1568.0	19.0
1216	1568.0	33.0
1217	1568.0	25.0
1218	1568.0	36.0
1219	1568.0	24.0
1220	1568.0	35.0
1221	1568.0	23.0
1222	1568.0	22.0
1223	1568.0	21.0
1224	1568.0	21.0
1225	1568.0	22.0
1226	1568.0	21.0
1227	1568.0	28.0
1228	1568.0	33.0
1229	1568.0	23.0
1230	10.0	2.0
1231	10.0	2.0
1232	10.0	3.0
1233	10.0	2.0
1234	10.0	3.0
1235	10.0	3.0
1236	10.0	3.0
1237	10.0	3.0
1238	10.0	2.0
1239	10.0	3.0
1240	10.0	3.0
1241	10.0	3.0
1242	10.0	2.0
1243	10.0	3.0
1244	10.0	3.0
1245	10.0	2.0
1246	10.0	2.0
1247	10.0	2.0
1248	10.0	2.0
1249	10.0	2.0
1250	10.0	2.0
1251	10.0	3.0
1252	10.0	2.0
1253	10.0	4.0
1254	10.0	2.0
1255	10.0	2.0
1256	10.0	3.0
1257	10.0	3.0
1258	10.0	3.0
1259	10.0	2.0
1260	10.0	4.0
1261	10.0	3.0
1262	10.0	3.0
1263	10.0	2.0
1264	10.0	3.0
1265	10.0	3.0
1266	10.0	3.0
1267	10.0	3.0
1268	10.0	3.0
