	BN2_C	BN2_H	BN2_W	time_cost
537	256.0	28.0	28.0	331.0
538	288.0	28.0	28.0	431.0
539	320.0	28.0	28.0	478.0
540	352.0	28.0	28.0	532.0
541	384.0	28.0	28.0	622.0
542	416.0	28.0	28.0	620.0
543	448.0	28.0	28.0	644.0
544	480.0	28.0	28.0	740.0
545	512.0	28.0	28.0	821.0
546	256.0	14.0	14.0	100.0
547	288.0	14.0	14.0	101.0
548	320.0	14.0	14.0	127.0
549	352.0	14.0	14.0	122.0
550	384.0	14.0	14.0	133.0
551	416.0	14.0	14.0	149.0
552	448.0	14.0	14.0	151.0
553	480.0	14.0	14.0	176.0
554	512.0	14.0	14.0	161.0
555	544.0	14.0	14.0	226.0
556	576.0	14.0	14.0	206.0
557	608.0	14.0	14.0	220.0
558	640.0	14.0	14.0	270.0
559	672.0	14.0	14.0	243.0
560	704.0	14.0	14.0	240.0
561	736.0	14.0	14.0	288.0
562	768.0	14.0	14.0	276.0
563	800.0	14.0	14.0	255.0
564	832.0	14.0	14.0	295.0
565	864.0	14.0	14.0	345.0
566	896.0	14.0	14.0	375.0
567	928.0	14.0	14.0	370.0
568	960.0	14.0	14.0	337.0
569	992.0	14.0	14.0	413.0
570	1024.0	14.0	14.0	427.0
571	512.0	7.0	7.0	62.0
572	544.0	7.0	7.0	56.0
573	576.0	7.0	7.0	59.0
574	608.0	7.0	7.0	66.0
575	640.0	7.0	7.0	62.0
576	672.0	7.0	7.0	67.0
577	704.0	7.0	7.0	75.0
578	736.0	7.0	7.0	69.0
579	768.0	7.0	7.0	84.0
580	800.0	7.0	7.0	105.0
581	832.0	7.0	7.0	92.0
582	864.0	7.0	7.0	89.0
583	896.0	7.0	7.0	101.0
584	928.0	7.0	7.0	91.0
585	960.0	7.0	7.0	106.0
586	992.0	7.0	7.0	102.0
587	7.0	7.0	1024.0	100.0
588	64.0	56.0	56.0	340.0
589	96.0	56.0	56.0	581.0
590	128.0	56.0	56.0	879.0
591	160.0	56.0	56.0	967.0
592	192.0	56.0	56.0	1095.0
593	224.0	56.0	56.0	1407.0
594	256.0	56.0	56.0	1559.0
595	128.0	28.0	28.0	208.0
596	160.0	28.0	28.0	245.0
597	192.0	28.0	28.0	337.0
598	224.0	28.0	28.0	386.0
599	128.0	28.0	28.0	181.0
600	256.0	28.0	28.0	386.0
601	288.0	28.0	28.0	427.0
602	320.0	28.0	28.0	555.0
603	352.0	28.0	28.0	485.0
604	384.0	28.0	28.0	544.0
605	416.0	28.0	28.0	598.0
606	448.0	28.0	28.0	643.0
607	480.0	28.0	28.0	698.0
608	512.0	28.0	28.0	848.0
609	256.0	14.0	14.0	103.0
610	288.0	14.0	14.0	106.0
611	320.0	14.0	14.0	101.0
612	352.0	14.0	14.0	133.0
613	384.0	14.0	14.0	128.0
614	416.0	14.0	14.0	150.0
615	448.0	14.0	14.0	160.0
616	480.0	14.0	14.0	144.0
617	512.0	14.0	14.0	181.0
618	544.0	14.0	14.0	195.0
619	576.0	14.0	14.0	202.0
620	608.0	14.0	14.0	202.0
621	640.0	14.0	14.0	201.0
622	672.0	14.0	14.0	267.0
623	704.0	14.0	14.0	245.0
624	736.0	14.0	14.0	256.0
625	768.0	14.0	14.0	289.0
626	800.0	14.0	14.0	313.0
627	832.0	14.0	14.0	248.0
628	864.0	14.0	14.0	318.0
629	896.0	14.0	14.0	380.0
630	928.0	14.0	14.0	334.0
631	960.0	14.0	14.0	397.0
632	992.0	14.0	14.0	435.0
633	1024.0	14.0	14.0	381.0
