	avgpool_N	avgpool_H	avgpool_W	avgpool_C	avgpool_ksizeH	avgpool_ksizeW	avgpool_zPadHLeft	avgpool_zPadHRight	avgpool_zPadWLeft	avgpool_zPadWRight	avgpool_strideH	avgpool_strideW	avgpool_N1	avgpool_imgH	avgpool_imgW	avgpool_C1	time_cost
314	1.0	14.0	14.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	27.0	27.0	3.0	8.0
315	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	721.0
316	1.0	112.0	112.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	224.0	224.0	3.0	177.0
317	1.0	112.0	112.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	195.0
318	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	135.0
319	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	160.0
320	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	166.0
321	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	161.0
322	1.0	55.0	55.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	112.0	112.0	3.0	52.0
323	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	55.0	55.0	3.0	14.0
324	1.0	14.0	14.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	27.0	27.0	3.0	6.0
325	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	728.0
326	1.0	112.0	112.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	224.0	224.0	3.0	184.0
327	1.0	112.0	112.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	198.0
328	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	204.0
329	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	157.0
330	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	215.0
331	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	156.0
332	1.0	55.0	55.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	112.0	112.0	3.0	51.0
333	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	55.0	55.0	3.0	13.0
334	1.0	14.0	14.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	27.0	27.0	3.0	7.0
335	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	700.0
336	1.0	112.0	112.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	224.0	224.0	3.0	218.0
337	1.0	112.0	112.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	198.0
338	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	163.0
339	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	195.0
340	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	190.0
341	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	155.0
342	1.0	55.0	55.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	112.0	112.0	3.0	58.0
343	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	55.0	55.0	3.0	19.0
344	1.0	14.0	14.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	27.0	27.0	3.0	8.0
345	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	750.0
346	1.0	112.0	112.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	224.0	224.0	3.0	208.0
347	1.0	112.0	112.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	171.0
348	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	194.0
349	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	210.0
350	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	158.0
351	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	156.0
352	1.0	55.0	55.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	112.0	112.0	3.0	60.0
353	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	55.0	55.0	3.0	15.0
354	1.0	14.0	14.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	27.0	27.0	3.0	7.0
355	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	758.0
356	1.0	112.0	112.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	224.0	224.0	3.0	201.0
357	1.0	112.0	112.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	231.0
358	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	164.0
359	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	154.0
360	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	162.0
361	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	190.0
362	1.0	55.0	55.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	112.0	112.0	3.0	54.0
363	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	55.0	55.0	3.0	21.0
364	1.0	14.0	14.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	27.0	27.0	3.0	10.0
365	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	722.0
366	1.0	112.0	112.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	224.0	224.0	3.0	198.0
367	1.0	112.0	112.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	185.0
368	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	169.0
369	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	141.0
370	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	167.0
371	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	139.0
372	1.0	55.0	55.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	112.0	112.0	3.0	58.0
373	1.0	27.0	27.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	55.0	55.0	3.0	12.0
374	1.0	14.0	14.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	27.0	27.0	3.0	7.0
375	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	242.0
376	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	112.0	112.0	3.0	193.0
377	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	44.0
378	1.0	55.0	55.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	55.0	55.0	3.0	46.0
379	1.0	54.0	54.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	55.0	55.0	3.0	37.0
380	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	54.0	54.0	3.0	14.0
381	1.0	26.0	26.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	27.0	27.0	3.0	13.0
382	1.0	26.0	26.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.0	26.0	3.0	17.0
383	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	26.0	26.0	3.0	5.0
384	1.0	13.0	13.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	6.0
385	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	245.0
386	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	112.0	112.0	3.0	165.0
387	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	47.0
388	1.0	55.0	55.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	55.0	55.0	3.0	51.0
389	1.0	54.0	54.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	55.0	55.0	3.0	40.0
390	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	54.0	54.0	3.0	15.0
391	1.0	26.0	26.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	27.0	27.0	3.0	14.0
392	1.0	26.0	26.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.0	26.0	3.0	18.0
393	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	26.0	26.0	3.0	6.0
394	1.0	13.0	13.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	7.0
395	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	237.0
396	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	112.0	112.0	3.0	161.0
397	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	46.0
398	1.0	55.0	55.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	55.0	55.0	3.0	50.0
399	1.0	54.0	54.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	55.0	55.0	3.0	41.0
400	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	54.0	54.0	3.0	13.0
401	1.0	26.0	26.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	27.0	27.0	3.0	14.0
402	1.0	26.0	26.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.0	26.0	3.0	14.0
403	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	26.0	26.0	3.0	7.0
404	1.0	13.0	13.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	8.0
405	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	244.0
406	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	112.0	112.0	3.0	176.0
407	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	49.0
408	1.0	55.0	55.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	55.0	55.0	3.0	48.0
409	1.0	54.0	54.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	55.0	55.0	3.0	42.0
410	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	54.0	54.0	3.0	12.0
411	1.0	26.0	26.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	27.0	27.0	3.0	16.0
412	1.0	26.0	26.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.0	26.0	3.0	15.0
413	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	26.0	26.0	3.0	5.0
414	1.0	13.0	13.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	6.0
415	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	266.0
416	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	112.0	112.0	3.0	170.0
417	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	43.0
418	1.0	55.0	55.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	55.0	55.0	3.0	41.0
419	1.0	54.0	54.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	55.0	55.0	3.0	40.0
420	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	54.0	54.0	3.0	12.0
421	1.0	26.0	26.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	27.0	27.0	3.0	14.0
422	1.0	26.0	26.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.0	26.0	3.0	19.0
423	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	26.0	26.0	3.0	7.0
424	1.0	13.0	13.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	7.0
425	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	229.0
426	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	112.0	112.0	3.0	151.0
427	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	41.0
428	1.0	55.0	55.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	55.0	55.0	3.0	46.0
429	1.0	54.0	54.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	55.0	55.0	3.0	43.0
430	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	54.0	54.0	3.0	19.0
431	1.0	26.0	26.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	27.0	27.0	3.0	18.0
432	1.0	26.0	26.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.0	26.0	3.0	15.0
433	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	26.0	26.0	3.0	6.0
434	1.0	13.0	13.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	11.0
435	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	221.0
436	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	112.0	112.0	3.0	189.0
437	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	53.0
438	1.0	55.0	55.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	55.0	55.0	3.0	55.0
439	1.0	54.0	54.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	55.0	55.0	3.0	36.0
440	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	54.0	54.0	3.0	14.0
441	1.0	26.0	26.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	27.0	27.0	3.0	15.0
442	1.0	26.0	26.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.0	26.0	3.0	15.0
443	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	26.0	26.0	3.0	6.0
444	1.0	13.0	13.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	8.0
445	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	234.0
446	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	112.0	112.0	3.0	161.0
447	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	56.0
448	1.0	55.0	55.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	55.0	55.0	3.0	53.0
449	1.0	54.0	54.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	55.0	55.0	3.0	37.0
450	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	54.0	54.0	3.0	14.0
451	1.0	26.0	26.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	27.0	27.0	3.0	14.0
452	1.0	26.0	26.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.0	26.0	3.0	14.0
453	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	26.0	26.0	3.0	7.0
454	1.0	13.0	13.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	7.0
455	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	233.0
456	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	112.0	112.0	3.0	141.0
457	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	81.0
458	1.0	55.0	55.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	55.0	55.0	3.0	63.0
459	1.0	54.0	54.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	55.0	55.0	3.0	43.0
460	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	54.0	54.0	3.0	13.0
461	1.0	26.0	26.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	27.0	27.0	3.0	14.0
462	1.0	26.0	26.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.0	26.0	3.0	30.0
463	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	26.0	26.0	3.0	8.0
464	1.0	13.0	13.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	7.0
465	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	244.0
466	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	112.0	112.0	3.0	169.0
467	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	43.0
468	1.0	55.0	55.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	55.0	55.0	3.0	57.0
469	1.0	54.0	54.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	55.0	55.0	3.0	41.0
470	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	54.0	54.0	3.0	13.0
471	1.0	26.0	26.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	27.0	27.0	3.0	14.0
472	1.0	26.0	26.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.0	26.0	3.0	15.0
473	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	26.0	26.0	3.0	5.0
474	1.0	13.0	13.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	7.0
475	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	229.0
476	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	112.0	112.0	3.0	144.0
477	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	81.0
478	1.0	55.0	55.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	55.0	55.0	3.0	51.0
479	1.0	54.0	54.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	55.0	55.0	3.0	36.0
480	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	54.0	54.0	3.0	13.0
481	1.0	26.0	26.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	27.0	27.0	3.0	12.0
482	1.0	26.0	26.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.0	26.0	3.0	13.0
483	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	26.0	26.0	3.0	4.0
484	1.0	13.0	13.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	7.0
485	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	286.0
486	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	112.0	112.0	3.0	191.0
487	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	43.0
488	1.0	55.0	55.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	55.0	55.0	3.0	50.0
489	1.0	54.0	54.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	55.0	55.0	3.0	38.0
490	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	54.0	54.0	3.0	15.0
491	1.0	26.0	26.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	27.0	27.0	3.0	13.0
492	1.0	26.0	26.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.0	26.0	3.0	16.0
493	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	26.0	26.0	3.0	7.0
494	1.0	13.0	13.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	9.0
495	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	273.0
496	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	112.0	112.0	3.0	166.0
497	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	49.0
498	1.0	55.0	55.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	55.0	55.0	3.0	51.0
499	1.0	54.0	54.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	55.0	55.0	3.0	43.0
500	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	54.0	54.0	3.0	15.0
501	1.0	26.0	26.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	27.0	27.0	3.0	13.0
502	1.0	26.0	26.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.0	26.0	3.0	16.0
503	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	26.0	26.0	3.0	7.0
504	1.0	13.0	13.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0	13.0	3.0	8.0
505	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	199.0
506	1.0	111.0	111.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	112.0	112.0	3.0	149.0
507	1.0	55.0	55.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	111.0	111.0	3.0	59.0
508	1.0	55.0	55.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	55.0	55.0	3.0	50.0
509	1.0	54.0	54.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	55.0	55.0	3.0	42.0
510	1.0	27.0	27.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	54.0	54.0	3.0	16.0
