	BN2_C	BN2_H	BN2_W	time_cost
242	608.0	14.0	14.0	161.0
243	640.0	14.0	14.0	208.0
244	672.0	14.0	14.0	197.0
245	704.0	14.0	14.0	197.0
246	736.0	14.0	14.0	219.0
247	768.0	14.0	14.0	175.0
248	800.0	14.0	14.0	202.0
249	832.0	14.0	14.0	228.0
250	864.0	14.0	14.0	244.0
251	896.0	14.0	14.0	238.0
252	928.0	14.0	14.0	275.0
253	960.0	14.0	14.0	233.0
254	992.0	14.0	14.0	306.0
255	1024.0	14.0	14.0	333.0
256	512.0	7.0	7.0	45.0
257	544.0	7.0	7.0	42.0
258	576.0	7.0	7.0	41.0
259	608.0	7.0	7.0	55.0
260	640.0	7.0	7.0	53.0
261	672.0	7.0	7.0	62.0
262	704.0	7.0	7.0	48.0
263	736.0	7.0	7.0	46.0
264	768.0	7.0	7.0	48.0
265	800.0	7.0	7.0	58.0
266	832.0	7.0	7.0	45.0
267	864.0	7.0	7.0	54.0
268	896.0	7.0	7.0	68.0
269	928.0	7.0	7.0	80.0
270	960.0	7.0	7.0	60.0
271	992.0	7.0	7.0	73.0
272	7.0	7.0	1024.0	77.0
273	64.0	56.0	56.0	333.0
274	96.0	56.0	56.0	483.0
275	128.0	56.0	56.0	540.0
276	160.0	56.0	56.0	777.0
277	192.0	56.0	56.0	841.0
278	224.0	56.0	56.0	979.0
279	256.0	56.0	56.0	1070.0
280	128.0	28.0	28.0	150.0
281	160.0	28.0	28.0	195.0
282	192.0	28.0	28.0	211.0
283	224.0	28.0	28.0	272.0
284	128.0	28.0	28.0	194.0
285	256.0	28.0	28.0	295.0
286	288.0	28.0	28.0	364.0
287	320.0	28.0	28.0	297.0
288	352.0	28.0	28.0	443.0
289	384.0	28.0	28.0	459.0
290	416.0	28.0	28.0	582.0
291	448.0	28.0	28.0	561.0
292	480.0	28.0	28.0	568.0
293	512.0	28.0	28.0	445.0
294	256.0	14.0	14.0	80.0
295	288.0	14.0	14.0	85.0
296	320.0	14.0	14.0	86.0
297	352.0	14.0	14.0	88.0
298	384.0	14.0	14.0	89.0
299	416.0	14.0	14.0	120.0
300	448.0	14.0	14.0	130.0
301	480.0	14.0	14.0	133.0
302	512.0	14.0	14.0	145.0
303	544.0	14.0	14.0	153.0
304	576.0	14.0	14.0	150.0
305	608.0	14.0	14.0	167.0
306	640.0	14.0	14.0	180.0
307	672.0	14.0	14.0	212.0
308	704.0	14.0	14.0	180.0
309	736.0	14.0	14.0	191.0
310	768.0	14.0	14.0	246.0
311	800.0	14.0	14.0	241.0
312	832.0	14.0	14.0	222.0
313	864.0	14.0	14.0	219.0
314	896.0	14.0	14.0	276.0
315	928.0	14.0	14.0	293.0
316	960.0	14.0	14.0	307.0
317	992.0	14.0	14.0	324.0
318	1024.0	14.0	14.0	299.0
319	512.0	7.0	7.0	40.0
320	544.0	7.0	7.0	41.0
321	576.0	7.0	7.0	43.0
322	608.0	7.0	7.0	52.0
323	640.0	7.0	7.0	57.0
324	672.0	7.0	7.0	59.0
325	704.0	7.0	7.0	55.0
326	736.0	7.0	7.0	58.0
327	768.0	7.0	7.0	61.0
328	800.0	7.0	7.0	64.0
329	832.0	7.0	7.0	55.0
330	864.0	7.0	7.0	71.0
331	896.0	7.0	7.0	64.0
332	928.0	7.0	7.0	93.0
333	960.0	7.0	7.0	78.0
334	992.0	7.0	7.0	78.0
335	7.0	7.0	1024.0	69.0
336	64.0	56.0	56.0	329.0
337	96.0	56.0	56.0	442.0
338	128.0	56.0	56.0	651.0
339	160.0	56.0	56.0	693.0
340	192.0	56.0	56.0	837.0
341	224.0	56.0	56.0	1045.0
342	256.0	56.0	56.0	1166.0
343	128.0	28.0	28.0	154.0
344	160.0	28.0	28.0	177.0
345	192.0	28.0	28.0	211.0
346	224.0	28.0	28.0	236.0
347	128.0	28.0	28.0	160.0
348	256.0	28.0	28.0	295.0
349	288.0	28.0	28.0	359.0
350	320.0	28.0	28.0	399.0
351	352.0	28.0	28.0	351.0
352	384.0	28.0	28.0	467.0
353	416.0	28.0	28.0	447.0
354	448.0	28.0	28.0	562.0
355	480.0	28.0	28.0	549.0
356	512.0	28.0	28.0	562.0
357	256.0	14.0	14.0	62.0
358	288.0	14.0	14.0	72.0
359	320.0	14.0	14.0	77.0
360	352.0	14.0	14.0	83.0
361	384.0	14.0	14.0	100.0
362	416.0	14.0	14.0	112.0
363	448.0	14.0	14.0	133.0
364	480.0	14.0	14.0	122.0
365	512.0	14.0	14.0	152.0
366	544.0	14.0	14.0	200.0
367	576.0	14.0	14.0	154.0
368	608.0	14.0	14.0	177.0
369	640.0	14.0	14.0	145.0
370	672.0	14.0	14.0	197.0
371	704.0	14.0	14.0	180.0
372	736.0	14.0	14.0	170.0
373	768.0	14.0	14.0	213.0
374	800.0	14.0	14.0	193.0
375	832.0	14.0	14.0	224.0
376	864.0	14.0	14.0	244.0
377	896.0	14.0	14.0	213.0
378	928.0	14.0	14.0	272.0
379	960.0	14.0	14.0	325.0
380	992.0	14.0	14.0	272.0
381	1024.0	14.0	14.0	274.0
382	512.0	7.0	7.0	41.0
383	544.0	7.0	7.0	46.0
384	576.0	7.0	7.0	43.0
385	608.0	7.0	7.0	39.0
386	640.0	7.0	7.0	49.0
387	672.0	7.0	7.0	53.0
388	704.0	7.0	7.0	54.0
389	736.0	7.0	7.0	66.0
390	768.0	7.0	7.0	64.0
391	800.0	7.0	7.0	69.0
392	832.0	7.0	7.0	65.0
393	864.0	7.0	7.0	74.0
394	896.0	7.0	7.0	58.0
395	928.0	7.0	7.0	74.0
396	960.0	7.0	7.0	72.0
397	992.0	7.0	7.0	68.0
398	7.0	7.0	1024.0	77.0
399	64.0	56.0	56.0	358.0
400	96.0	56.0	56.0	519.0
401	128.0	56.0	56.0	603.0
402	160.0	56.0	56.0	698.0
403	192.0	56.0	56.0	880.0
404	224.0	56.0	56.0	1162.0
405	256.0	56.0	56.0	1064.0
406	128.0	28.0	28.0	147.0
407	160.0	28.0	28.0	149.0
408	192.0	28.0	28.0	224.0
409	224.0	28.0	28.0	255.0
410	128.0	28.0	28.0	157.0
411	256.0	28.0	28.0	339.0
412	288.0	28.0	28.0	364.0
413	320.0	28.0	28.0	375.0
414	352.0	28.0	28.0	366.0
415	384.0	28.0	28.0	434.0
416	416.0	28.0	28.0	556.0
417	448.0	28.0	28.0	577.0
418	480.0	28.0	28.0	550.0
419	512.0	28.0	28.0	601.0
420	256.0	14.0	14.0	87.0
421	288.0	14.0	14.0	78.0
422	320.0	14.0	14.0	87.0
423	352.0	14.0	14.0	103.0
424	384.0	14.0	14.0	105.0
425	416.0	14.0	14.0	121.0
426	448.0	14.0	14.0	124.0
427	480.0	14.0	14.0	121.0
428	512.0	14.0	14.0	138.0
429	544.0	14.0	14.0	141.0
430	576.0	14.0	14.0	154.0
431	608.0	14.0	14.0	158.0
432	640.0	14.0	14.0	190.0
433	672.0	14.0	14.0	166.0
434	704.0	14.0	14.0	227.0
435	736.0	14.0	14.0	209.0
436	768.0	14.0	14.0	223.0
437	800.0	14.0	14.0	214.0
438	832.0	14.0	14.0	242.0
439	864.0	14.0	14.0	197.0
440	896.0	14.0	14.0	232.0
441	928.0	14.0	14.0	270.0
442	960.0	14.0	14.0	331.0
443	992.0	14.0	14.0	265.0
444	1024.0	14.0	14.0	312.0
445	512.0	7.0	7.0	39.0
446	544.0	7.0	7.0	40.0
447	576.0	7.0	7.0	36.0
448	608.0	7.0	7.0	46.0
449	640.0	7.0	7.0	49.0
450	672.0	7.0	7.0	54.0
451	704.0	7.0	7.0	49.0
452	736.0	7.0	7.0	66.0
453	768.0	7.0	7.0	63.0
454	800.0	7.0	7.0	53.0
455	832.0	7.0	7.0	65.0
456	864.0	7.0	7.0	63.0
457	896.0	7.0	7.0	64.0
458	928.0	7.0	7.0	73.0
459	960.0	7.0	7.0	76.0
460	992.0	7.0	7.0	79.0
461	7.0	7.0	1024.0	80.0
462	64.0	56.0	56.0	328.0
463	96.0	56.0	56.0	493.0
464	128.0	56.0	56.0	630.0
465	160.0	56.0	56.0	725.0
466	192.0	56.0	56.0	797.0
467	224.0	56.0	56.0	1017.0
468	256.0	56.0	56.0	1200.0
469	128.0	28.0	28.0	152.0
470	160.0	28.0	28.0	163.0
471	192.0	28.0	28.0	212.0
472	224.0	28.0	28.0	284.0
473	128.0	28.0	28.0	138.0
474	256.0	28.0	28.0	368.0
475	288.0	28.0	28.0	336.0
476	320.0	28.0	28.0	317.0
477	352.0	28.0	28.0	485.0
478	384.0	28.0	28.0	479.0
479	416.0	28.0	28.0	512.0
480	448.0	28.0	28.0	554.0
481	480.0	28.0	28.0	580.0
482	512.0	28.0	28.0	591.0
483	256.0	14.0	14.0	81.0
484	288.0	14.0	14.0	94.0
485	320.0	14.0	14.0	100.0
486	352.0	14.0	14.0	94.0
487	384.0	14.0	14.0	96.0
488	416.0	14.0	14.0	100.0
489	448.0	14.0	14.0	119.0
490	480.0	14.0	14.0	137.0
491	512.0	14.0	14.0	109.0
492	544.0	14.0	14.0	145.0
493	576.0	14.0	14.0	156.0
494	608.0	14.0	14.0	157.0
495	640.0	14.0	14.0	187.0
496	672.0	14.0	14.0	194.0
497	704.0	14.0	14.0	212.0
498	736.0	14.0	14.0	202.0
499	768.0	14.0	14.0	219.0
500	800.0	14.0	14.0	246.0
501	832.0	14.0	14.0	195.0
502	864.0	14.0	14.0	214.0
503	896.0	14.0	14.0	244.0
504	928.0	14.0	14.0	266.0
505	960.0	14.0	14.0	286.0
506	992.0	14.0	14.0	318.0
507	1024.0	14.0	14.0	282.0
508	512.0	7.0	7.0	52.0
509	544.0	7.0	7.0	35.0
510	576.0	7.0	7.0	39.0
511	608.0	7.0	7.0	63.0
512	640.0	7.0	7.0	50.0
513	672.0	7.0	7.0	51.0
514	704.0	7.0	7.0	44.0
515	736.0	7.0	7.0	50.0
516	768.0	7.0	7.0	67.0
517	800.0	7.0	7.0	54.0
518	832.0	7.0	7.0	59.0
519	864.0	7.0	7.0	65.0
520	896.0	7.0	7.0	64.0
521	928.0	7.0	7.0	75.0
522	960.0	7.0	7.0	70.0
523	992.0	7.0	7.0	59.0
524	7.0	7.0	1024.0	79.0
525	64.0	56.0	56.0	292.0
526	96.0	56.0	56.0	505.0
527	128.0	56.0	56.0	520.0
528	160.0	56.0	56.0	762.0
529	192.0	56.0	56.0	847.0
530	224.0	56.0	56.0	980.0
531	256.0	56.0	56.0	1159.0
532	128.0	28.0	28.0	171.0
533	160.0	28.0	28.0	186.0
534	192.0	28.0	28.0	216.0
535	224.0	28.0	28.0	326.0
536	128.0	28.0	28.0	149.0
537	256.0	28.0	28.0	227.0
538	288.0	28.0	28.0	376.0
539	320.0	28.0	28.0	376.0
540	352.0	28.0	28.0	423.0
541	384.0	28.0	28.0	471.0
542	416.0	28.0	28.0	495.0
543	448.0	28.0	28.0	513.0
544	480.0	28.0	28.0	587.0
545	512.0	28.0	28.0	622.0
546	256.0	14.0	14.0	82.0
547	288.0	14.0	14.0	84.0
548	320.0	14.0	14.0	103.0
549	352.0	14.0	14.0	85.0
550	384.0	14.0	14.0	105.0
551	416.0	14.0	14.0	112.0
552	448.0	14.0	14.0	116.0
553	480.0	14.0	14.0	135.0
554	512.0	14.0	14.0	120.0
555	544.0	14.0	14.0	167.0
556	576.0	14.0	14.0	160.0
557	608.0	14.0	14.0	174.0
558	640.0	14.0	14.0	206.0
559	672.0	14.0	14.0	176.0
560	704.0	14.0	14.0	187.0
561	736.0	14.0	14.0	213.0
562	768.0	14.0	14.0	221.0
563	800.0	14.0	14.0	201.0
564	832.0	14.0	14.0	220.0
565	864.0	14.0	14.0	267.0
566	896.0	14.0	14.0	292.0
567	928.0	14.0	14.0	289.0
568	960.0	14.0	14.0	270.0
569	992.0	14.0	14.0	347.0
570	1024.0	14.0	14.0	339.0
571	512.0	7.0	7.0	51.0
572	544.0	7.0	7.0	45.0
573	576.0	7.0	7.0	47.0
574	608.0	7.0	7.0	54.0
575	640.0	7.0	7.0	50.0
576	672.0	7.0	7.0	57.0
577	704.0	7.0	7.0	59.0
578	736.0	7.0	7.0	56.0
579	768.0	7.0	7.0	65.0
580	800.0	7.0	7.0	86.0
581	832.0	7.0	7.0	67.0
582	864.0	7.0	7.0	67.0
583	896.0	7.0	7.0	84.0
584	928.0	7.0	7.0	75.0
585	960.0	7.0	7.0	69.0
586	992.0	7.0	7.0	80.0
587	7.0	7.0	1024.0	78.0
588	64.0	56.0	56.0	299.0
589	96.0	56.0	56.0	441.0
590	128.0	56.0	56.0	632.0
591	160.0	56.0	56.0	775.0
592	192.0	56.0	56.0	832.0
593	224.0	56.0	56.0	1080.0
594	256.0	56.0	56.0	1268.0
595	128.0	28.0	28.0	158.0
596	160.0	28.0	28.0	183.0
597	192.0	28.0	28.0	254.0
598	224.0	28.0	28.0	253.0
599	128.0	28.0	28.0	139.0
600	256.0	28.0	28.0	333.0
601	288.0	28.0	28.0	291.0
602	320.0	28.0	28.0	388.0
603	352.0	28.0	28.0	362.0
604	384.0	28.0	28.0	426.0
605	416.0	28.0	28.0	415.0
606	448.0	28.0	28.0	495.0
607	480.0	28.0	28.0	545.0
608	512.0	28.0	28.0	613.0
609	256.0	14.0	14.0	81.0
610	288.0	14.0	14.0	86.0
611	320.0	14.0	14.0	79.0
612	352.0	14.0	14.0	103.0
613	384.0	14.0	14.0	99.0
614	416.0	14.0	14.0	107.0
615	448.0	14.0	14.0	131.0
616	480.0	14.0	14.0	107.0
617	512.0	14.0	14.0	137.0
618	544.0	14.0	14.0	138.0
619	576.0	14.0	14.0	156.0
620	608.0	14.0	14.0	155.0
621	640.0	14.0	14.0	152.0
622	672.0	14.0	14.0	193.0
623	704.0	14.0	14.0	186.0
624	736.0	14.0	14.0	191.0
625	768.0	14.0	14.0	215.0
626	800.0	14.0	14.0	239.0
627	832.0	14.0	14.0	198.0
628	864.0	14.0	14.0	243.0
629	896.0	14.0	14.0	312.0
630	928.0	14.0	14.0	281.0
631	960.0	14.0	14.0	304.0
632	992.0	14.0	14.0	354.0
633	1024.0	14.0	14.0	330.0
634	512.0	7.0	7.0	48.0
635	544.0	7.0	7.0	40.0
636	576.0	7.0	7.0	43.0
637	608.0	7.0	7.0	50.0
638	640.0	7.0	7.0	38.0
639	672.0	7.0	7.0	54.0
640	704.0	7.0	7.0	62.0
641	736.0	7.0	7.0	55.0
642	768.0	7.0	7.0	64.0
643	800.0	7.0	7.0	64.0
644	832.0	7.0	7.0	69.0
645	864.0	7.0	7.0	57.0
646	896.0	7.0	7.0	61.0
647	928.0	7.0	7.0	73.0
648	960.0	7.0	7.0	73.0
649	992.0	7.0	7.0	70.0
650	7.0	7.0	1024.0	93.0
651	64.0	56.0	56.0	287.0
652	96.0	56.0	56.0	342.0
653	128.0	56.0	56.0	658.0
654	160.0	56.0	56.0	779.0
655	192.0	56.0	56.0	822.0
656	224.0	56.0	56.0	1076.0
657	256.0	56.0	56.0	1141.0
658	128.0	28.0	28.0	135.0
659	160.0	28.0	28.0	154.0
660	192.0	28.0	28.0	212.0
661	224.0	28.0	28.0	311.0
662	128.0	28.0	28.0	145.0
663	256.0	28.0	28.0	323.0
664	288.0	28.0	28.0	312.0
