	trunc_coeff	time_cost
114	200704.0	707.0
115	200704.0	770.0
116	200704.0	3194.0
117	100352.0	377.0
118	100352.0	400.0
119	100352.0	371.0
120	200704.0	3238.0
121	802816.0	7842.0
122	802816.0	5176.0
123	802816.0	5109.0
124	401408.0	1432.0
125	100352.0	337.0
126	401408.0	3895.0
127	401408.0	3811.0
128	401408.0	4064.0
129	200704.0	882.0
130	200704.0	732.0
131	200704.0	3124.0
132	200704.0	768.0
133	200704.0	745.0
134	200704.0	3321.0
135	100352.0	404.0
136	100352.0	402.0
137	100352.0	388.0
138	200704.0	3091.0
139	802816.0	7739.0
140	802816.0	5460.0
141	802816.0	4914.0
142	401408.0	1607.0
143	100352.0	368.0
144	401408.0	3948.0
145	401408.0	3912.0
146	401408.0	4104.0
147	200704.0	710.0
148	200704.0	722.0
149	200704.0	3039.0
150	200704.0	765.0
151	200704.0	764.0
152	200704.0	3118.0
153	100352.0	338.0
154	100352.0	368.0
155	100352.0	369.0
156	200704.0	2945.0
157	802816.0	8185.0
158	802816.0	5061.0
159	802816.0	5244.0
160	401408.0	1641.0
161	100352.0	403.0
162	401408.0	4013.0
163	401408.0	3974.0
164	401408.0	4229.0
165	200704.0	730.0
166	200704.0	746.0
167	200704.0	3166.0
168	200704.0	705.0
169	200704.0	728.0
170	200704.0	3132.0
171	100352.0	416.0
172	100352.0	359.0
173	100352.0	412.0
174	200704.0	3294.0
175	802816.0	7896.0
176	802816.0	5434.0
177	802816.0	5288.0
178	401408.0	1550.0
179	100352.0	391.0
180	401408.0	4057.0
181	401408.0	3977.0
182	401408.0	4031.0
183	200704.0	733.0
184	200704.0	682.0
185	200704.0	3051.0
186	200704.0	735.0
187	200704.0	705.0
188	200704.0	3151.0
189	100352.0	382.0
190	100352.0	467.0
191	100352.0	374.0
192	200704.0	3355.0
193	802816.0	8312.0
194	802816.0	5535.0
195	802816.0	5444.0
196	401408.0	1796.0
197	100352.0	359.0
198	401408.0	4163.0
199	401408.0	4039.0
200	401408.0	4257.0
201	200704.0	712.0
202	200704.0	785.0
203	200704.0	3138.0
204	200704.0	737.0
205	200704.0	797.0
206	200704.0	3357.0
207	100352.0	378.0
208	100352.0	384.0
209	100352.0	367.0
210	200704.0	3436.0
211	802816.0	7684.0
212	802816.0	5554.0
213	802816.0	5405.0
214	401408.0	1606.0
215	100352.0	381.0
216	401408.0	3893.0
217	401408.0	3960.0
218	401408.0	4087.0
219	200704.0	787.0
220	200704.0	780.0
221	200704.0	3178.0
222	200704.0	811.0
223	200704.0	735.0
224	200704.0	3403.0
225	100352.0	392.0
226	100352.0	371.0
227	100352.0	415.0
228	200704.0	3406.0
229	802816.0	8135.0
230	802816.0	5603.0
231	802816.0	5287.0
232	401408.0	1448.0
233	100352.0	392.0
234	401408.0	3996.0
235	401408.0	4263.0
236	401408.0	4051.0
237	200704.0	776.0
238	200704.0	743.0
239	200704.0	3345.0
240	200704.0	743.0
241	200704.0	742.0
242	200704.0	3318.0
243	100352.0	429.0
244	100352.0	381.0
245	100352.0	363.0
246	200704.0	3349.0
247	802816.0	8280.0
248	802816.0	5417.0
249	802816.0	5170.0
250	401408.0	1564.0
251	100352.0	384.0
252	401408.0	4144.0
253	401408.0	4051.0
254	401408.0	4072.0
255	200704.0	723.0
256	200704.0	779.0
257	200704.0	3257.0
258	200704.0	742.0
259	200704.0	873.0
260	200704.0	3216.0
261	100352.0	389.0
262	100352.0	401.0
263	100352.0	394.0
264	200704.0	3385.0
265	802816.0	8229.0
266	802816.0	5638.0
267	802816.0	5594.0
268	401408.0	1610.0
269	100352.0	382.0
270	401408.0	4140.0
271	401408.0	4015.0
272	401408.0	4138.0
273	200704.0	709.0
274	200704.0	701.0
275	200704.0	3314.0
276	200704.0	730.0
277	200704.0	689.0
278	200704.0	3140.0
279	100352.0	398.0
280	100352.0	452.0
281	100352.0	394.0
282	200704.0	3274.0
283	802816.0	8376.0
284	802816.0	5395.0
285	802816.0	5390.0
286	401408.0	1637.0
287	100352.0	334.0
288	401408.0	4229.0
289	401408.0	4100.0
290	401408.0	4014.0
291	200704.0	804.0
292	200704.0	836.0
293	200704.0	3349.0
294	200704.0	813.0
295	200704.0	850.0
296	200704.0	3269.0
297	100352.0	371.0
298	100352.0	372.0
299	100352.0	369.0
300	100352.0	2791.0
301	100352.0	375.0
302	100352.0	375.0
303	100352.0	338.0
304	100352.0	2966.0
305	100352.0	348.0
306	100352.0	381.0
307	25088.0	99.0
308	25088.0	114.0
309	25088.0	99.0
310	100352.0	355.0
311	25088.0	99.0
312	25088.0	121.0
313	25088.0	125.0
314	25088.0	94.0
315	25088.0	109.0
316	25088.0	133.0
317	25088.0	110.0
318	25088.0	113.0
319	25088.0	110.0
320	50176.0	206.0
321	6272.0	34.0
322	6272.0	37.0
323	6272.0	32.0
324	6272.0	35.0
325	6272.0	30.0
326	6272.0	32.0
327	6272.0	28.0
328	6272.0	34.0
329	6272.0	38.0
330	6272.0	32.0
331	6272.0	32.0
